image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5
4382210590,jewelry_shop,gift_shop,shoe_shop,booth/indoor,drugstore
4369812884,shoe_shop,childs_room,gift_shop,igloo,bakery/shop
4383996957,closet,islet,home_theater,art_gallery,zen_garden
4426063431,office,bathroom,art_gallery,shower,elevator/door
4350165010,hot_spring,ice_floe,ice_shelf,snowfield,sky
4373533620,clean_room,conference_room,office_cubicles,operating_room,atrium/public
4373858800,aquarium,field/wild,rice_paddy,bamboo_forest,corn_field
2762322093,museum/indoor,bow_window/indoor,shower,art_gallery,bathroom
4379821235,kindergarden_classroom,childs_room,art_school,booth/indoor,museum/indoor
4384258547,alcove,burial_chamber,church/indoor,arch,museum/indoor
4363202327,hangar/outdoor,loading_dock,hospital,parking_lot,campus
4380948198,baseball_field,jewelry_shop,golf_course,soccer_field,football_field
4317206784,jacuzzi/indoor,ice_cream_parlor,bakery/shop,kindergarden_classroom,swimming_pool/indoor
4379882435,corn_field,wheat_field,farm,sky,orchard
4341980385,beach,desert/sand,ocean,coast,ice_shelf
4364498463,parking_lot,crosswalk,street,airport_terminal,highway
4382145370,childs_room,drugstore,nursery,bakery/shop,gift_shop
4368190732,aquarium,science_museum,office_cubicles,clean_room,bowling_alley
4365032568,bridge,promenade,lock_chamber,dam,river
4356686007,office_building,hospital,skyscraper,apartment_building/outdoor,downtown
4383255712,ice_shelf,ice_floe,iceberg,clean_room,ski_slope
4462534668,wave,ocean,coast,beach,ice_floe
4380787734,amusement_arcade,childs_room,elevator/door,locker_room,toyshop
4412182623,wave,ocean,coast,beach,ice_shelf
4383132969,alcove,doorway/outdoor,mausoleum,burial_chamber,arch
4378058953,ice_floe,ocean,iceberg,swimming_pool/outdoor,swimming_pool/indoor
4358631617,stable,museum/indoor,natural_history_museum,kennel/outdoor,pet_shop
4375915376,clean_room,museum/indoor,shoe_shop,science_museum,jewelry_shop
4317272518,bus_station/indoor,hangar/outdoor,loading_dock,diner/outdoor,parking_lot
4369365203,amusement_arcade,childs_room,clothing_store,locker_room,playroom
4367348776,hospital,campus,office_building,embassy,plaza
4357336356,ice_floe,sandbox,gift_shop,iceberg,nursery
4316121489,ice_floe,ice_shelf,iceberg,snowfield,glacier
4360368639,beach,desert/sand,ocean,ice_shelf,sky
4315466126,booth/indoor,kindergarden_classroom,drugstore,nursery,ice_cream_parlor
4341512230,museum/indoor,chemistry_lab,art_gallery,physics_laboratory,science_museum
4384793092,childs_room,clean_room,reception,art_gallery,shoe_shop
4359578666,corn_field,ice_floe,underwater/ocean_deep,greenhouse/indoor,greenhouse/outdoor
4379955227,florist_shop/indoor,art_gallery,office_cubicles,botanical_garden,playroom
4338246332,bow_window/indoor,alcove,elevator/door,elevator_lobby,artists_loft
4383560853,shower,bathroom,clothing_store,jewelry_shop,coffee_shop
4352806392,jewelry_shop,childs_room,nursery,gift_shop,berth
4384330452,sandbox,picnic_area,park,playground,water_park
4383949090,clean_room,hospital_room,beauty_salon,biology_laboratory,chemistry_lab
4376814938,castle,ruin,butte,burial_chamber,cliff
4383740151,jewelry_shop,childs_room,toyshop,art_studio,gift_shop
4381493275,soccer_field,field/cultivated,runway,football_field,golf_course
4408538883,childs_room,gift_shop,clothing_store,jewelry_shop,art_studio
4365072791,bow_window/indoor,shower,bathroom,ice_shelf,fountain
4364762491,desert/sand,beach,berth,zen_garden,ice_floe
4380035164,ice_floe,ice_shelf,iceberg,archive,runway
4355816717,museum/indoor,auto_showroom,clean_room,booth/indoor,shoe_shop
4381488746,shower,aquarium,discotheque,underwater/ocean_deep,science_museum
4384493765,raft,wave,boat_deck,ocean,river
3551248161,ice_floe,ice_shelf,ocean,beach,iceberg
4367365513,ice_shelf,mountain_snowy,iceberg,glacier,ski_resort
4366740734,junkyard,auto_showroom,parking_lot,auto_factory,car_interior
4363483882,railroad_track,train_station/platform,street,parking_lot,crosswalk
4349776735,drugstore,pet_shop,childs_room,pharmacy,playroom
4369164079,hospital_room,iceberg,ice_shelf,clean_room,hotel_room
4396169779,clean_room,ice_shelf,ice_floe,martial_arts_gym,runway
4321788553,booth/indoor,auto_showroom,hospital_room,hospital,department_store
4372726931,promenade,street,plaza,downtown,crosswalk
4381840139,jewelry_shop,clothing_store,flea_market/indoor,department_store,gift_shop
4375381927,ice_shelf,shoe_shop,ski_slope,snowfield,jewelry_shop
4361605061,locker_room,martial_arts_gym,baseball_field,stadium/baseball,stadium/football
4379534132,aquarium,desert/sand,natural_history_museum,veterinarians_office,iceberg
4379774296,iceberg,childs_room,ice_floe,gift_shop,museum/indoor
4203389591,beach,ocean,coast,desert/sand,promenade
2579017756,nursery,art_studio,hospital_room,museum/indoor,art_school
4349991077,art_gallery,art_studio,science_museum,museum/indoor,natural_history_museum
4384344236,crevasse,glacier,ice_shelf,ice_floe,snowfield
4375495454,igloo,iceberg,ice_shelf,campsite,glacier
4382122546,sky,ocean,coast,beach,desert/sand
4382008512,classroom,conference_room,lecture_room,office,office_cubicles
4373804408,barndoor,greenhouse/indoor,doorway/outdoor,bow_window/indoor,greenhouse/outdoor
4382924446,childs_room,nursery,bow_window/indoor,bakery/shop,playroom
4329891105,iceberg,ice_floe,bakery/shop,igloo,ice_cream_parlor
4385186328,alley,skyscraper,harbor,medina,museum/indoor
4350826015,ski_slope,snowfield,ice_shelf,igloo,zen_garden
4356618541,ball_pit,candy_store,amusement_arcade,gift_shop,amusement_park
4366554196,museum/indoor,science_museum,natural_history_museum,gift_shop,art_gallery
4378003985,museum/indoor,clean_room,art_gallery,iceberg,ice_shelf
2291046386,palace,mosque/outdoor,church/outdoor,carrousel,amusement_park
4379109518,elevator/door,shower,elevator_lobby,bathroom,bank_vault
4374962868,nursery,childs_room,florist_shop/indoor,hotel_room,bedroom
4376209354,art_gallery,artists_loft,museum/indoor,ice_shelf,art_studio
4384920020,pond,lake/natural,hot_spring,beach,river
4325594597,shower,airplane_cabin,staircase,airport_terminal,bathroom
4377183897,bow_window/indoor,entrance_hall,artists_loft,atrium/public,balcony/interior
4372229096,stage/outdoor,booth/indoor,movie_theater/indoor,parking_lot,coffee_shop
4356212979,campsite,mosque/outdoor,childs_room,carrousel,greenhouse/outdoor
4423367137,bakery/shop,childs_room,ice_cream_parlor,candy_store,playroom
4382030103,shower,bathroom,hospital_room,museum/indoor,hospital
4373284237,airport_terminal,discotheque,amusement_park,science_museum,stage/indoor
4321286656,amusement_park,junkyard,tower,construction_site,fire_escape
4354657808,playground,water_park,amusement_park,lawn,park
4374714687,childs_room,clothing_store,candy_store,jewelry_shop,bakery/shop
4347971461,wind_farm,windmill,desert/sand,sky,desert/vegetation
4379821293,stage/indoor,discotheque,museum/indoor,dressing_room,music_studio
4375470781,ice_skating_rink/outdoor,downtown,plaza,skyscraper,tower
4323157679,playroom,kindergarden_classroom,nursery,childs_room,art_school
4365791479,ice_floe,lake/natural,beach,pond,ocean
4318605971,glacier,crevasse,ice_floe,wheat_field,clean_room
4343297430,crevasse,aquarium,iceberg,glacier,hot_spring
4350779440,plaza,street,bazaar/outdoor,clothing_store,medina
4375916688,nursery,lawn,yard,childs_room,fountain
4347711747,balcony/interior,ice_floe,archive,ocean,beach
4316850904,science_museum,archive,museum/indoor,natural_history_museum,server_room
4325526015,sky,iceberg,industrial_area,harbor,ice_floe
4372312032,jewelry_shop,gift_shop,clothing_store,museum/indoor,shoe_shop
4357602946,biology_laboratory,playroom,art_studio,gift_shop,beauty_salon
4116022631,childs_room,drugstore,playroom,kindergarden_classroom,beauty_salon
4315411369,forest/broadleaf,ice_shelf,ice_floe,orchard,park
4380568417,atrium/public,museum/indoor,shopping_mall/indoor,art_gallery,archive
4380610586,crosswalk,zen_garden,japanese_garden,playground,amphitheater
4324180989,museum/indoor,science_museum,natural_history_museum,archive,burial_chamber
4367441827,snowfield,mountain_snowy,glacier,ice_shelf,ski_slope
4384556086,childs_room,clean_room,florist_shop/indoor,operating_room,veterinarians_office
4374288729,stage/outdoor,stage/indoor,music_studio,television_studio,orchestra_pit
4383646405,bridge,volleyball_court/outdoor,beach,pier,ice_floe
4315421241,harbor,boat_deck,pier,coast,ocean
4337883112,clean_room,veterinarians_office,iceberg,martial_arts_gym,museum/indoor
4382708827,gift_shop,shoe_shop,physics_laboratory,flea_market/indoor,boat_deck
4380445884,ocean,beach,coast,lake/natural,islet
4338519999,picnic_area,park,playground,forest_path,cemetery
4334585722,childs_room,playroom,kindergarden_classroom,nursery,art_gallery
4369364197,movie_theater/indoor,auditorium,booth/indoor,swimming_pool/indoor,stage/indoor
4378780131,auto_showroom,auto_factory,clean_room,garage/indoor,assembly_line
4319662041,ice_shelf,snowfield,ice_floe,igloo,iceberg
4361159144,artists_loft,art_gallery,ice_shelf,glacier,fabric_store
4364607836,sky,mountain_snowy,snowfield,construction_site,ski_slope
4330203547,highway,forest_road,field_road,forest_path,desert_road
4323558323,jail_cell,lighthouse,tower,barndoor,skyscraper
4318289488,ice_floe,snowfield,ice_shelf,ski_slope,igloo
4362770731,server_room,physics_laboratory,cockpit,museum/indoor,clean_room
4347150348,museum/outdoor,mosque/outdoor,skyscraper,office_building,courthouse
4325464342,booth/indoor,conference_center,kindergarden_classroom,reception,office_cubicles
4329032118,museum/indoor,archive,schoolhouse,burial_chamber,field/cultivated
4366984694,atrium/public,shopping_mall/indoor,clean_room,elevator_shaft,shower
4320256694,clean_room,operating_room,biology_laboratory,hospital_room,fabric_store
4385289604,museum/indoor,art_gallery,archive,art_studio,science_museum
4362160431,bridge,promenade,canal/urban,river,pier
3247325203,supermarket,clean_room,department_store,pet_shop,hardware_store
4368692275,shower,hangar/outdoor,train_station/platform,heliport,shed
4379923575,field/wild,vegetable_garden,watering_hole,botanical_garden,rainforest
4362766333,clean_room,operating_room,museum/indoor,science_museum,natural_history_museum
4349216331,atrium/public,airport_terminal,shopping_mall/indoor,entrance_hall,lobby
4376927232,jewelry_shop,ice_floe,orchard,gift_shop,pond
4356986628,jewelry_shop,toyshop,playroom,childs_room,stage/indoor
4360416694,archive,museum/indoor,kindergarden_classroom,art_school,doorway/outdoor
4372618131,martial_arts_gym,booth/indoor,airport_terminal,gymnasium/indoor,ticket_booth
4383256454,drugstore,pharmacy,beauty_salon,booth/indoor,delicatessen
4289779118,natural_history_museum,museum/indoor,science_museum,shoe_shop,art_gallery
4318266105,childs_room,nursery,art_studio,igloo,kindergarden_classroom
4379101351,childs_room,discotheque,aquarium,kindergarden_classroom,underwater/ocean_deep
4380620249,medina,alley,loading_dock,street,barndoor
4380364284,shower,laundromat,jewelry_shop,bathroom,utility_room
4367723778,childs_room,clean_room,playroom,drugstore,operating_room
4381900956,archive,lake/natural,server_room,ice_floe,pond
4421259423,jewelry_shop,clothing_store,shoe_shop,ice_shelf,gift_shop
4383497900,bridge,ski_slope,wind_farm,viaduct,ski_resort
4365572063,igloo,crevasse,glacier,iceberg,ice_floe
4409115727,iceberg,ice_floe,ice_shelf,clean_room,bedroom
4354505616,hospital,mosque/outdoor,sky,courthouse,wind_farm
3889016464,aquarium,underwater/ocean_deep,pet_shop,science_museum,natural_history_museum
4377917412,shower,elevator/door,jacuzzi/indoor,bow_window/indoor,swimming_pool/indoor
4318737774,desert/sand,watering_hole,ice_floe,beach,ocean
4378472799,chemistry_lab,clean_room,operating_room,pharmacy,ice_cream_parlor
4382294588,underwater/ocean_deep,aquarium,sky,museum/indoor,art_gallery
4379824779,fire_escape,playground,balcony/exterior,mezzanine,bridge
4375057468,ice_shelf,iceberg,archive,ocean,coast
4365617229,museum/indoor,artists_loft,nursery,gift_shop,art_studio
4328982054,elevator/door,museum/indoor,elevator_lobby,science_museum,ticket_booth
4368337878,construction_site,television_studio,oilrig,music_studio,boat_deck
4382220371,playground,driveway,parking_lot,kindergarden_classroom,playroom
4369756787,ice_skating_rink/outdoor,campus,aqueduct,promenade,courtyard
4377739296,shower,hospital_room,playground,ball_pit,sandbox
4378917977,childs_room,nursery,bedchamber,bedroom,fabric_store
4422155889,shower,atrium/public,bow_window/indoor,hotel/outdoor,discotheque
4369856115,ice_floe,ice_shelf,snowfield,valley,mountain_snowy
4330890686,ski_slope,ski_resort,mountain_snowy,snowfield,valley
4385067776,hangar/outdoor,heliport,runway,landing_deck,army_base
72208278,elevator/door,airport_terminal,hot_spring,sky,corridor
4341571684,parking_garage/indoor,lobby,art_gallery,airport_terminal,waiting_room
4335050109,aquarium,pet_shop,pond,underwater/ocean_deep,lake/natural
4344061581,crevasse,iceberg,glacier,aquarium,underwater/ocean_deep
4329834806,motel,drugstore,pharmacy,bowling_alley,hardware_store
4350967335,museum/indoor,locker_room,clean_room,kindergarden_classroom,science_museum
4378979651,amusement_arcade,science_museum,museum/indoor,kindergarden_classroom,gift_shop
4381379710,natural_history_museum,science_museum,bathroom,shower,museum/indoor
4323867553,classroom,kindergarden_classroom,chemistry_lab,biology_laboratory,office_cubicles
4377015000,volleyball_court/outdoor,construction_site,industrial_area,rope_bridge,sky
4322022476,playground,sandbox,kennel/outdoor,igloo,medina
4379964148,art_school,museum/indoor,art_studio,art_gallery,kindergarden_classroom
4371495571,nursery,art_gallery,museum/indoor,archive,clean_room
4342955703,booth/indoor,clothing_store,museum/indoor,flea_market/indoor,hospital_room
4363031731,museum/indoor,art_school,art_studio,art_gallery,archive
4381684377,shower,burial_chamber,bathroom,igloo,cemetery
4352545256,booth/indoor,nursery,coffee_shop,ice_cream_parlor,drugstore
4340474003,landfill,shower,phone_booth,slum,oilrig
4362866279,rope_bridge,ice_floe,ice_shelf,bridge,lake/natural
4379164264,childs_room,clean_room,playroom,nursery,bakery/shop
4382422689,florist_shop/indoor,iceberg,botanical_garden,clean_room,ball_pit
4379637723,art_gallery,coffee_shop,museum/indoor,ice_cream_parlor,clothing_store
4362741509,science_museum,art_studio,physics_laboratory,army_base,art_gallery
4316978163,desert/sand,desert_road,desert/vegetation,valley,butte
4315008431,atrium/public,shopping_mall/indoor,airport_terminal,lobby,coffee_shop
4377234607,clothing_store,gift_shop,fabric_store,jewelry_shop,nursery
4341801163,ice_floe,runway,airport_terminal,drugstore,bowling_alley
4374028361,schoolhouse,archive,museum/indoor,clean_room,nursery
4426572628,raceway,park,parking_lot,driveway,auto_showroom
4326584319,sky,field/wild,aquarium,orchard,underwater/ocean_deep
4377830476,industrial_area,hospital,office_building,campus,motel
4374046723,bakery/shop,childs_room,ice_cream_parlor,igloo,ice_floe
4326276487,ice_floe,ocean,wave,underwater/ocean_deep,coast
4385823478,childs_room,artists_loft,reception,art_gallery,clothing_store
4335241912,beauty_salon,bathroom,airplane_cabin,drugstore,shower
505482339,ice_cream_parlor,florist_shop/indoor,science_museum,playroom,art_gallery
4351909816,beauty_salon,dressing_room,clothing_store,museum/indoor,gift_shop
4350046817,office_building,library/outdoor,hospital,courthouse,building_facade
4329579269,clothing_store,museum/indoor,martial_arts_gym,playroom,booth/indoor
4373178297,natural_history_museum,science_museum,museum/indoor,aquarium,underwater/ocean_deep
4318682475,florist_shop/indoor,botanical_garden,childs_room,underwater/ocean_deep,playroom
4328853212,forest/broadleaf,forest_path,tree_farm,field/wild,orchard
4324601916,gift_shop,shower,bathroom,dressing_room,florist_shop/indoor
4327488229,art_gallery,museum/indoor,home_theater,art_studio,clothing_store
4377800575,corridor,entrance_hall,arcade,medina,arch
169978695,candy_store,shoe_shop,biology_laboratory,beauty_salon,chemistry_lab
4317354485,motel,ice_floe,pier,ice_shelf,hot_spring
4364115139,swimming_pool/indoor,gymnasium/indoor,recreation_room,jacuzzi/indoor,basketball_court/indoor
4316671019,clean_room,gift_shop,bank_vault,museum/indoor,physics_laboratory
4369560707,attic,greenhouse/outdoor,mezzanine,atrium/public,artists_loft
4379773090,museum/indoor,martial_arts_gym,clean_room,natural_history_museum,science_museum
4334703244,atrium/public,shopping_mall/indoor,elevator_shaft,escalator/indoor,jacuzzi/indoor
4375177849,mosque/outdoor,mausoleum,courtyard,church/outdoor,palace
4372828569,corn_field,ice_shelf,ice_floe,snowfield,wheat_field
4377766923,television_studio,beauty_salon,discotheque,booth/indoor,chemistry_lab
4375551769,aqueduct,viaduct,arch,rock_arch,bridge
3943915045,museum/indoor,clean_room,art_gallery,science_museum,ice_cream_parlor
4345487080,ice_floe,wave,ocean,raft,beach
4383784192,beauty_salon,museum/indoor,chemistry_lab,physics_laboratory,clean_room
4384615165,florist_shop/indoor,botanical_garden,playroom,veterinarians_office,aquarium
4369863862,beach,ocean,coast,wave,sky
4424659691,promenade,parking_lot,highway,industrial_area,playground
4363688792,childs_room,clothing_store,gift_shop,playroom,bakery/shop
4363049245,runway,underwater/ocean_deep,aquarium,hangar/indoor,shower
4381418360,promenade,plaza,crosswalk,street,park
4383134117,archive,drugstore,pharmacy,museum/indoor,cemetery
4359342335,ballroom,ice_skating_rink/outdoor,ice_skating_rink/indoor,stage/indoor,bowling_alley
4325968733,hot_spring,desert/sand,wind_farm,beach,ice_floe
4382685424,childs_room,nursery,ice_cream_parlor,bakery/shop,sandbox
4108519473,candy_store,childs_room,bakery/shop,gift_shop,ball_pit
4380048756,playroom,kindergarden_classroom,art_studio,childs_room,art_school
4316250048,toyshop,playroom,childs_room,jewelry_shop,gift_shop
4346920936,beauty_salon,clean_room,shower,chemistry_lab,ice_shelf
4381361201,trench,ice_floe,boardwalk,cemetery,construction_site
4347615187,swimming_pool/indoor,swimming_pool/outdoor,water_park,aquarium,ice_floe
4374642862,nursery,hospital_room,childs_room,bedroom,beauty_salon
4355601384,florist_shop/indoor,botanical_garden,iceberg,pond,bakery/shop
4383343189,ski_slope,snowfield,ice_skating_rink/outdoor,ski_resort,ice_skating_rink/indoor
4329965083,clothing_store,closet,dressing_room,shower,fabric_store
4337991782,ball_pit,gift_shop,amusement_arcade,art_gallery,candy_store
4334699182,ball_pit,candy_store,fabric_store,bakery/shop,gift_shop
4351711474,ice_floe,shower,pharmacy,gift_shop,ball_pit
4382119735,airplane_cabin,train_interior,airport_terminal,car_interior,bus_interior
4379420118,playground,shower,amusement_park,childs_room,nursery
4378043806,tree_farm,forest_path,orchard,forest/broadleaf,ice_floe
4366758601,clothing_store,dressing_room,jewelry_shop,airplane_cabin,flea_market/indoor
4423101585,pet_shop,lobby,gift_shop,shopping_mall/indoor,science_museum
4370558046,beach,coast,ocean,wave,desert/sand
4426827116,desert/sand,desert_road,valley,mountain,beach
4446764230,physics_laboratory,chemistry_lab,clean_room,hardware_store,clothing_store
4362332262,subway_station/platform,corridor,promenade,crosswalk,parking_garage/indoor
4379590063,escalator/indoor,airport_terminal,elevator_shaft,staircase,elevator/door
4363573119,stage/indoor,dressing_room,discotheque,music_studio,ballroom
4366446313,bazaar/outdoor,ice_skating_rink/outdoor,plaza,ice_skating_rink/indoor,crosswalk
4377734359,childs_room,water_park,igloo,playroom,ice_floe
4316977942,shower,fountain,bathroom,crevasse,waterfall
4380838067,auto_showroom,swimming_pool/indoor,jacuzzi/indoor,auto_factory,shopping_mall/indoor
4346966244,kindergarden_classroom,childs_room,nursery,playroom,art_school
4384889880,childs_room,nursery,drugstore,bakery/shop,booth/indoor
3537721152,museum/indoor,clean_room,archive,cemetery,burial_chamber
4371470202,art_gallery,dressing_room,dorm_room,childs_room,beauty_salon
4350313256,ice_floe,underwater/ocean_deep,ice_shelf,ocean,playground
4324266888,desert/sand,beach,parking_lot,lake/natural,marsh
4355437403,drugstore,pharmacy,ice_shelf,desert/sand,elevator/door
4372248706,coffee_shop,conference_center,hardware_store,classroom,bar
3589880941,shower,bathroom,ice_floe,staircase,jacuzzi/indoor
4364830210,aquarium,pet_shop,underwater/ocean_deep,landfill,fountain
4371538877,clean_room,atrium/public,mezzanine,pharmacy,airport_terminal
4326832221,childs_room,playroom,bow_window/indoor,nursery,living_room
4328723596,hospital,hotel/outdoor,office_building,building_facade,apartment_building/outdoor
4342153036,waiting_room,playroom,beauty_salon,kindergarden_classroom,bow_window/indoor
4346048951,ice_shelf,ice_floe,beach,iceberg,coast
4358600693,art_studio,art_school,museum/indoor,art_gallery,kindergarden_classroom
4362327180,movie_theater/indoor,home_theater,conference_room,lecture_room,conference_center
4349255304,childs_room,swimming_pool/indoor,nursery,water_park,playground
4368697193,hospital_room,ice_floe,iceberg,operating_room,nursery
4333933670,nursery,childs_room,veterinarians_office,ice_cream_parlor,pet_shop
4319388385,childs_room,kindergarden_classroom,nursery,playroom,candy_store
4369260198,doorway/outdoor,phone_booth,ticket_booth,arch,mausoleum
4371982529,ski_slope,ski_resort,ice_floe,ice_shelf,iceberg
4383935659,waiting_room,artists_loft,living_room,playroom,childs_room
4380326243,pet_shop,nursery,closet,kennel/outdoor,playroom
4360597039,shower,water_tower,wheat_field,ice_shelf,clothing_store
4378239843,bow_window/indoor,server_room,elevator/door,home_theater,doorway/outdoor
4317397848,airport_terminal,arcade,atrium/public,subway_station/platform,corridor
4379387384,ball_pit,childs_room,iceberg,fabric_store,bakery/shop
4350944838,desert/sand,snowfield,ice_floe,nursery,ice_shelf
4357349279,jewelry_shop,discotheque,science_museum,ball_pit,florist_shop/indoor
4383298911,arena/hockey,ice_skating_rink/indoor,ski_slope,ice_skating_rink/outdoor,stadium/soccer
4385059611,shower,bathroom,jail_cell,elevator/door,sauna
4365652294,museum/indoor,art_gallery,schoolhouse,martial_arts_gym,science_museum
4385439591,clean_room,jewelry_shop,art_gallery,museum/indoor,science_museum
4349925796,ice_shelf,ice_floe,desert/sand,iceberg,lighthouse
4362703293,ski_slope,desert/sand,glacier,snowfield,mountain_snowy
4350552325,kindergarden_classroom,art_school,classroom,toyshop,playroom
4319856443,ice_shelf,beach,sky,ocean,coast
4335826721,childs_room,jewelry_shop,ice_floe,toyshop,ski_resort
4353310326,tundra,snowfield,igloo,ice_floe,ice_shelf
4320702974,toyshop,jewelry_shop,pet_shop,gift_shop,kindergarden_classroom
4357566983,office_cubicles,office,computer_room,archive,classroom
4330424634,childs_room,bedchamber,clothing_store,bedroom,nursery
4357452157,candy_store,ice_cream_parlor,bakery/shop,coffee_shop,restaurant
4364981396,snowfield,ski_slope,forest_path,mountain_snowy,tree_farm
2942343371,museum/indoor,conference_center,art_gallery,science_museum,nursing_home
4363954337,snowfield,tree_farm,ice_shelf,forest/broadleaf,mountain_snowy
4340473445,arch,coffee_shop,campus,staircase,museum/outdoor
4363295836,underwater/ocean_deep,aquarium,ice_floe,pond,fishpond
4317297285,pharmacy,drugstore,jewelry_shop,beauty_salon,gift_shop
4357516354,junkyard,hangar/outdoor,loading_dock,runway,parking_lot
4347153974,parking_lot,street,promenade,crosswalk,plaza
4350102936,museum/indoor,art_studio,art_gallery,art_school,science_museum
4360868452,snowfield,ice_skating_rink/outdoor,ski_slope,ice_floe,raceway
4359611629,forest/broadleaf,rainforest,forest_path,swamp,field/wild
4317557944,bow_window/indoor,barndoor,forest/broadleaf,bamboo_forest,elevator/door
4377686488,shower,natural_history_museum,bathroom,science_museum,shoe_shop
4374888518,ski_slope,ice_floe,snowfield,glacier,crevasse
4358740761,office_building,embassy,plaza,apartment_building/outdoor,hospital
4332093543,dining_room,home_office,museum/indoor,office,clean_room
4372765611,art_gallery,museum/indoor,playroom,office,gymnasium/indoor
4378704365,airport_terminal,arena/performance,ballroom,ice_skating_rink/indoor,volleyball_court/outdoor
4335804510,fountain,waterfall,swimming_hole,pond,dam
4378836707,street,railroad_track,forest_road,alley,ski_resort
4380622107,tower,skyscraper,shoe_shop,ice_skating_rink/outdoor,playground
4386825542,campsite,igloo,gift_shop,ice_shelf,ice_floe
4383732210,childs_room,nursery,drugstore,ice_cream_parlor,motel
4356365102,rice_paddy,watering_hole,underwater/ocean_deep,ice_floe,aquarium
4415999842,forest/broadleaf,rainforest,ice_shelf,bamboo_forest,swamp
4339632324,clean_room,operating_room,hospital_room,veterinarians_office,biology_laboratory
4357253077,underwater/ocean_deep,aquarium,ice_floe,iceberg,crevasse
435127359,art_studio,art_school,art_gallery,childs_room,kindergarden_classroom
4378402873,ice_shelf,ice_floe,ski_resort,ski_slope,snowfield
4331314975,boardwalk,pier,boat_deck,promenade,patio
4364095367,playground,nursery,playroom,ski_slope,amusement_park
4378978841,apartment_building/outdoor,hospital,office_building,building_facade,street
4369049902,airport_terminal,airplane_cabin,wind_farm,escalator/indoor,elevator/door
4379019284,florist_shop/indoor,gift_shop,botanical_garden,museum/indoor,nursery
4317513376,fabric_store,clothing_store,jewelry_shop,candy_store,aquarium
4323008605,museum/indoor,natural_history_museum,veterinarians_office,art_gallery,iceberg
4360003928,sky,ice_floe,orchard,tower,skyscraper
4353038473,laundromat,subway_station/platform,train_station/platform,escalator/indoor,bank_vault
4364477126,ice_shelf,iceberg,ice_floe,igloo,mountain_snowy
4404183131,beauty_salon,chemistry_lab,art_studio,art_school,science_museum
4378208855,art_studio,art_school,childs_room,museum/indoor,physics_laboratory
4365724369,childs_room,nursery,gift_shop,bakery/shop,bedchamber
4331647521,office_building,hospital,skyscraper,airplane_cabin,courthouse
4384792816,aquarium,natural_history_museum,stage/indoor,ballroom,science_museum
4339875996,mountain_snowy,desert_road,mountain,mountain_path,desert/sand
4340267955,playground,clean_room,science_museum,playroom,nursery
4374734989,tower,industrial_area,sky,oilrig,construction_site
4361554049,iceberg,ice_floe,florist_shop/indoor,pond,lake/natural
4382479518,discotheque,chemistry_lab,dressing_room,banquet_hall,classroom
4379373832,museum/indoor,natural_history_museum,science_museum,art_gallery,aquarium
4380836485,clean_room,chemistry_lab,jewelry_shop,physics_laboratory,server_room
4319376746,childs_room,gift_shop,underwater/ocean_deep,aquarium,iceberg
4382945657,snowfield,ice_floe,ice_shelf,igloo,mountain_snowy
4381684874,raft,wave,river,water_park,swimming_hole
4370748435,childs_room,playroom,shoe_shop,bedroom,closet
4344790755,field/wild,underwater/ocean_deep,botanical_garden,aquarium,pond
4371608700,clean_room,airplane_cabin,auto_factory,igloo,ice_shelf
4380273567,playroom,childs_room,florist_shop/indoor,discotheque,tower
4316408107,railroad_track,train_station/platform,subway_station/platform,construction_site,industrial_area
4340515187,iceberg,aquarium,florist_shop/indoor,chemistry_lab,shower
4375587821,courtyard,fountain,plaza,alcove,patio
4420463343,forest/broadleaf,sky,orchard,tree_farm,botanical_garden
4315451682,porch,balcony/interior,patio,nursery,balcony/exterior
4353304313,skyscraper,downtown,office_building,industrial_area,apartment_building/outdoor
1848813676,clean_room,museum/indoor,nursery,dressing_room,childs_room
4360482768,archive,server_room,clean_room,chemistry_lab,physics_laboratory
4375483941,chemistry_lab,physics_laboratory,drugstore,biology_laboratory,pharmacy
4365426024,biology_laboratory,chemistry_lab,computer_room,clean_room,office_cubicles
4367751377,arena/performance,arena/rodeo,racecourse,stage/outdoor,stage/indoor
4383109305,office_cubicles,airport_terminal,recreation_room,office,martial_arts_gym
507679721,igloo,aquarium,ice_floe,iceberg,underwater/ocean_deep
4374469268,bow_window/indoor,office,jail_cell,playroom,home_office
4364307456,park,playground,picnic_area,racecourse,harbor
4368426862,bowling_alley,aquarium,discotheque,ball_pit,airplane_cabin
4322183035,water_tower,science_museum,aquarium,shower,bathroom
4315690053,childs_room,pond,iceberg,playroom,bakery/shop
4383730936,underwater/ocean_deep,aquarium,ice_floe,ice_shelf,forest/broadleaf
4360767817,shoe_shop,ball_pit,playroom,gift_shop,candy_store
4384958229,iceberg,ice_shelf,ice_floe,glacier,drugstore
4339694288,pet_shop,soccer_field,stadium/football,stadium/soccer,football_field
4315216119,childs_room,kindergarden_classroom,nursery,stage/outdoor,stage/indoor
4382010766,ice_floe,glacier,museum/indoor,mountain_snowy,ice_shelf
4383670401,booth/indoor,drugstore,pharmacy,museum/indoor,science_museum
4383704537,cemetery,ice_cream_parlor,mausoleum,bakery/shop,clean_room
4366043469,art_gallery,museum/indoor,art_studio,nursery,childs_room
