image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10
4319370700,pinwheel,croquet_ball,acorn,bubble,daisy,picket_fence,Band_Aid,hay,sunscreen,lotion
4423364987,lakeside,water_snake,American_alligator,African_crocodile,cliff,breakwater,sea_snake,seashore,common_iguana,sandbar
4372031973,envelope,packet,wallet,book_jacket,binder,rubber_eraser,handkerchief,tray,lighter,matchstick
4383345015,crossword_puzzle,quill,grand_piano,seat_belt,cloak,stole,slide_rule,umbrella,mouse,laptop
4380542908,television,monitor,web_site,screen,castle,analog_clock,home_theater,wreck,tripod,iPod
4371606451,stupa,garbage_truck,boathouse,birdhouse,thatch,pinwheel,apiary,greenhouse,dock,castle
4316319678,lampshade,ant,pinwheel,sulphur_butterfly,vase,daisy,pick,ladybug,spotlight,table_lamp
5099410284,park_bench,worm_fence,valley,picket_fence,viaduct,rapeseed,lakeside,stone_wall,breakwater,suspension_bridge
4384006822,traffic_light,loupe,face_powder,spotlight,gong,frying_pan,bolo_tie,Petri_dish,puck,hook
4376361343,library,dining_table,jigsaw_puzzle,restaurant,French_horn,grand_piano,bookshop,cello,oboe,laptop
4365136431,unicycle,Arabian_camel,parachute,megalith,pole,rugby_ball,soccer_ball,balloon,Chesapeake_Bay_retriever,umbrella
4366494913,doormat,chest,carton,tray,crate,pencil_box,bottlecap,book_jacket,tennis_ball,rugby_ball
4358226581,lampshade,hatchet,wooden_spoon,birdhouse,banana,mask,necklace,clog,chime,table_lamp
4350186806,book_jacket,comic_book,web_site,envelope,bulletproof_vest,Band_Aid,rifle,chain_saw,military_uniform,mousetrap
4379586062,geyser,megalith,cliff,alp,breakwater,king_penguin,wreck,scuba_diver,stone_wall,valley
4371068436,goblet,vase,beaker,measuring_cup,water_jug,dining_table,pitcher,cup,beer_glass,tray
4357566962,hair_slide,spatula,lipstick,paintbrush,plate_rack,hook,joystick,quill,switch,rubber_eraser
4377978394,fur_coat,obelisk,academic_gown,flagpole,cloak,triumphal_arch,stage,abaya,Irish_wolfhound,mortarboard
4375616352,thimble,mask,puffer,manhole_cover,paintbrush,sea_urchin,pick,washbasin,hand_blower,doormat
4383716455,oil_filter,lighter,beer_bottle,pill_bottle,wine_bottle,water_bottle,pop_bottle,red_wine,coffee_mug,syringe
4992193902,face_powder,loupe,tray,barrel,toilet_seat,car_mirror,banjo,gong,analog_clock,buckle
4376821517,ski,chime,totem_pole,hook,pole,chain,sliding_door,wardrobe,cowboy_boot,pay-phone
4336992096,oscilloscope,web_site,rule,crossword_puzzle,slide_rule,analog_clock,screen,magnetic_compass,hand-held_computer,monitor
4374435680,lampshade,spotlight,candle,table_lamp,coffee_mug,cup,jack-o'-lantern,vault,torch,banana
4342963084,stage,hair_spray,cellular_telephone,microphone,bow_tie,theater_curtain,torch,groom,spotlight,jean
4380568258,lakeside,fountain,castle,geyser,breakwater,dam,palace,valley,canoe,church
4338264264,beer_glass,wine_bottle,pop_bottle,beer_bottle,water_bottle,beaker,goblet,water_jug,cocktail_shaker,perfume
4376898174,broom,thatch,hay,barn,shovel,matchstick,paintbrush,bow,yurt,picket_fence
4349604534,corn,candle,eggnog,pill_bottle,ladle,caldron,vase,cup,can_opener,pitcher
4371732134,valley,lakeside,stone_wall,breakwater,boathouse,maze,geyser,castle,alp,worm_fence
4350610195,modem,lighter,ballpoint,iPod,cellular_telephone,hard_disc,book_jacket,pencil_box,harmonica,cassette
4366432450,cinema,home_theater,studio_couch,theater_curtain,tile_roof,limousine,stage,pool_table,passenger_car,laptop
4382209686,electric_locomotive,passenger_car,streetcar,freight_car,steam_locomotive,bullet_train,trolleybus,traffic_light,crane,school_bus
4259768213,boa_constrictor,rock_python,night_snake,stole,hognose_snake,miniskirt,chain,military_uniform,frilled_lizard,fur_coat
2866000350,jigsaw_puzzle,maze,vault,chainlink_fence,prayer_rug,fountain,coil,chain,manhole_cover,centipede
4379971578,Band_Aid,seat_belt,bubble,lipstick,hair_spray,ice_lolly,feather_boa,cellular_telephone,lens_cap,stole
4339984623,monastery,pedestal,obelisk,vault,triumphal_arch,church,castle,bell_cote,fountain,viaduct
4369225477,garbage_truck,cab,motor_scooter,traffic_light,cinema,moped,pool_table,lawn_mower,golfcart,ambulance
4376011030,greenhouse,ear,pot,spider_web,corn,cardoon,chainlink_fence,pineapple,head_cabbage,buckeye
4377302360,miniskirt,gown,velvet,jean,overskirt,abaya,maillot,hair_spray,jersey,brassiere
4363405870,shield,bottlecap,bolo_tie,pick,ocarina,birdhouse,rugby_ball,puck,buckle,street_sign
4378935158,garbage_truck,forklift,crane,snowplow,tow_truck,fire_engine,harvester,trailer_truck,mobile_home,lumbermill
4374180247,lakeside,beacon,promontory,valley,breakwater,boathouse,obelisk,alp,castle,church
4346219307,turnstile,prison,worm_fence,swing,rocking_chair,torch,parallel_bars,crutch,flute,banjo
4380063783,nail,sea_urchin,walking_stick,worm_fence,matchstick,rule,screw,analog_clock,wolf_spider,rifle
4368047283,bulletproof_vest,mortarboard,book_jacket,comic_book,umbrella,crash_helmet,photocopier,neck_brace,abaya,carton
4378474259,bottlecap,face_powder,pill_bottle,loupe,coffee_mug,lotion,sunscreen,lens_cap,cup,whiskey_jug
2985137382,torch,pole,bubble,gasmask,spotlight,microphone,bikini,sunglass,sunglasses,trombone
4363048329,volcano,mountain_tent,megalith,wing,geyser,missile,alp,beacon,radio_telescope,valley
4380836215,electric_guitar,acoustic_guitar,banjo,accordion,stage,microphone,violin,assault_rifle,cello,chain_saw
4382359904,megalith,stone_wall,sandbar,hay,seashore,promontory,trailer_truck,beacon,cliff,lakeside
4319605764,alp,snowplow,warplane,snowmobile,ski,bobsled,yurt,submarine,wing,solar_dish
4383319881,seashore,wreck,balloon,sandbar,promontory,lakeside,beacon,breakwater,pirate,container_ship
4385612048,tree_frog,bell_pepper,green_snake,green_mamba,screwdriver,mantis,cucumber,hook,beer_bottle,bannister
4422155729,water_tower,flagpole,boathouse,traffic_light,streetcar,dock,freight_car,pole,mobile_home,cinema
4385720240,bookcase,china_cabinet,wardrobe,entertainment_center,desk,sliding_door,dining_table,file,shoji,plate_rack
4370209016,gondola,lifeboat,pirate,palace,dock,castle,lakeside,church,boathouse,monastery
4316700220,triumphal_arch,vault,barrow,prison,stretcher,ashcan,umbrella,garbage_truck,sax,crutch
4379877788,projector,home_theater,photocopier,monitor,turnstile,printer,sliding_door,spotlight,desk,library
4371389198,clog,Band_Aid,banana,sock,mask,knee_pad,balloon,maraca,mitten,wooden_spoon
4381668358,gong,sax,drumstick,drum,maraca,French_horn,microphone,spotlight,banjo,stage
4345015081,barn,freight_car,boathouse,pier,greenhouse,trailer_truck,chainlink_fence,picket_fence,mobile_home,church
4377227009,swing,jean,cowboy_hat,torch,miniskirt,knee_pad,punching_bag,dumbbell,sunglass,sweatshirt
4362976302,palace,dome,fountain,mosque,monastery,bell_cote,church,stupa,pedestal,castle
4321840859,American_egret,lakeside,plastic_bag,sulphur-crested_cockatoo,goose,pelican,ice_bear,spoonbill,schooner,crane
3346336558,throne,altar,wardrobe,wall_clock,theater_curtain,prayer_rug,fire_screen,vestment,chest,shield
4379144832,pitcher,vase,coffee_mug,water_jug,goblet,whiskey_jug,beer_glass,cup,coffeepot,teapot
4359981216,candle,ice_lolly,lighter,spatula,lipstick,whistle,window_shade,Band_Aid,syringe,torch
4424521883,poncho,fur_coat,pajama,tub,stole,wig,shower_cap,bathtub,Band_Aid,feather_boa
5020603748,bikini,maillot,brassiere,maillot,hair_spray,gown,oboe,chain,ice_lolly,miniskirt
4377223960,cinema,traffic_light,bell_cote,flagpole,trolleybus,church,streetcar,obelisk,palace,fire_engine
4319076841,abaya,groom,prison,vestment,suit,bow_tie,bookshop,cash_machine,crutch,academic_gown
4352617034,groom,suit,hair_spray,bow_tie,wig,oboe,academic_gown,bassoon,mortarboard,torch
4339643325,cash_machine,pay-phone,cinema,gas_pump,slot,vending_machine,parking_meter,turnstile,restaurant,mailbox
4383523576,home_theater,restaurant,bookshop,pool_table,entertainment_center,sliding_door,television,cinema,turnstile,monitor
4376508697,suit,trench_coat,Windsor_tie,jean,fur_coat,lab_coat,pajama,sweatshirt,bow_tie,stole
4371339482,planetarium,radio_telescope,greenhouse,valley,groom,yurt,stupa,lakeside,alp,umbrella
4381855475,spider_web,barn_spider,garden_spider,black_and_gold_garden_spider,black_widow,wolf_spider,chain,chainlink_fence,harvestman,necklace
4344473638,cliff_dwelling,lumbermill,tank,wreck,triceratops,cannon,guillotine,barrow,prison,vault
4378048459,cabbage_butterfly,ant,bee,ladybug,artichoke,cardoon,sulphur_butterfly,fly,cauliflower,daisy
4319342535,violin,acoustic_guitar,syringe,electric_guitar,cello,drumstick,banjo,flute,paintbrush,cornet
4347106396,stage,fountain,restaurant,abaya,shoe_shop,spotlight,sea_lion,bubble,harp,wig
4365099906,seashore,lakeside,castle,cliff,valley,promontory,dam,sandbar,beacon,wreck
4406367653,cinema,amphibian,trailer_truck,moving_van,shopping_cart,horse_cart,freight_car,planetarium,boathouse,pier
4333373111,fountain,window_screen,window_shade,television,matchstick,padlock,nematode,screen,spotlight,paintbrush
4362465962,hotdog,plate,ice_cream,menu,burrito,tray,packet,strawberry,eggnog,envelope
2008984281,trench_coat,shoe_shop,miniskirt,fur_coat,military_uniform,wig,jean,pajama,maillot,brassiere
4385433437,cornet,cowboy_hat,sax,trombone,flute,sombrero,French_horn,military_uniform,harmonica,banjo
3701352342,ice_lolly,whistle,bubble,sunscreen,hair_slide,hair_spray,Band_Aid,pinwheel,ocarina,lipstick
4358311096,space_heater,toaster,shopping_basket,radio,mailbox,rotisserie,paper_towel,electric_fan,pencil_sharpener,hamper
4364664727,bannister,pedestal,unicycle,fountain,hook,cliff,swing,obelisk,breakwater,flagpole
4372084660,poncho,stole,fur_coat,wool,slot,feather_boa,Christmas_stocking,confectionery,bookshop,wig
4378611043,envelope,fountain_pen,paper_towel,binder,jigsaw_puzzle,rubber_eraser,toilet_tissue,menu,ballpoint,pillow
4359205331,castle,dock,wreck,lakeside,seashore,breakwater,gondola,lifeboat,submarine,amphibian
4366506209,pajama,wig,stole,cardigan,hand_blower,shower_curtain,hair_spray,poncho,miniskirt,stethoscope
4378804880,seashore,lakeside,parachute,cliff,breakwater,sandbar,beacon,balloon,promontory,drilling_platform
4344076028,pug,Staffordshire_bullterrier,ski,shopping_cart,Boston_bull,dogsled,shovel,yurt,Labrador_retriever,French_bulldog
4384432782,nematode,spotlight,traffic_light,digital_clock,projector,wing,stage,bubble,suspension_bridge,analog_clock
4362377921,seashore,airship,alp,lakeside,cliff,airliner,lifeboat,flagpole,bell_cote,dock
4366766437,lampshade,jack-o'-lantern,table_lamp,balloon,spotlight,dome,shield,gong,candle,torch
4347930549,reflex_camera,lens_cap,Polaroid_camera,tripod,binoculars,digital_watch,spotlight,switch,loudspeaker,gasmask
4325072070,picket_fence,worm_fence,bannister,ski,park_bench,dogsled,barn,alp,viaduct,breakwater
3297996628,castle,palace,monastery,cliff,church,fountain,jigsaw_puzzle,valley,cliff_dwelling,dome
4371307660,prison,barbershop,forklift,sliding_door,bookshop,tobacco_shop,streetcar,cinema,book_jacket,library
4383392470,rapeseed,barn,church,crane,worm_fence,castle,park_bench,steel_arch_bridge,bannister,picket_fence
4360224932,swimming_trunks,bathing_cap,bikini,sunscreen,sunglass,dumbbell,cellular_telephone,Band_Aid,brassiere,bath_towel
4381712540,sock,wool,mitten,clog,Christmas_stocking,purse,sandal,water_bottle,ski_mask,stole
4382610425,maze,West_Highland_white_terrier,conch,French_bulldog,pinwheel,Samoyed,Pembroke,Lhasa,syringe,Sealyham_terrier
4376911127,wig,sunglasses,sunglass,shower_cap,mask,feather_boa,ski_mask,crash_helmet,snorkel,bathing_cap
4381285685,volcano,seashore,promontory,beacon,fireboat,breakwater,liner,drilling_platform,aircraft_carrier,wing
4317363872,nail,pick,hammer,gong,golf_ball,hatchet,drumstick,matchstick,spotlight,chime
4318284066,menu,crossword_puzzle,envelope,book_jacket,refrigerator,tray,binder,remote_control,hard_disc,packet
4382524141,megalith,cliff,promontory,stone_wall,alp,volcano,thatch,hay,castle,valley
4359198768,washbasin,pedestal,barber_chair,bathtub,scale,lampshade,table_lamp,soap_dispenser,sewing_machine,crutch
4357149430,volcano,fountain,poncho,lampshade,feather_boa,wig,jellyfish,theater_curtain,picket_fence,mask
35496618,forklift,golfcart,minibus,garbage_truck,minivan,moving_van,horse_cart,jeep,harvester,tractor
4316317260,head_cabbage,spaghetti_squash,yellow_lady's_slipper,acorn_squash,pot,cucumber,bell_pepper,butternut_squash,cauliflower,zucchini
4383097830,turnstile,streetcar,sliding_door,crutch,steel_drum,carousel,bullet_train,restaurant,passenger_car,greenhouse
4366243600,television,hair_spray,grand_piano,reflex_camera,microphone,cellular_telephone,bassoon,screen,cello,notebook
4378684062,carbonara,soup_bowl,plate,consomme,strainer,ladle,cucumber,broccoli,hot_pot,Petri_dish
4365394625,carpenter's_kit,hammer,screwdriver,power_drill,can_opener,oil_filter,hair_spray,paintbrush,rubber_eraser,spatula
4379376135,bath_towel,pajama,nipple,bonnet,diaper,Band_Aid,feather_boa,stethoscope,sleeping_bag,shower_cap
4378421660,obelisk,pedestal,sundial,church,stupa,beacon,brass,missile,megalith,mosque
4375055131,comic_book,book_jacket,web_site,analog_clock,wall_clock,envelope,jigsaw_puzzle,banjo,laptop,puck
4372251638,beer_bottle,pop_bottle,wine_bottle,cocktail_shaker,beer_glass,red_wine,corkscrew,whiskey_jug,eggnog,water_bottle
4356875322,screen,bucket,switch,television,rubber_eraser,mailbox,ashcan,paintbrush,birdhouse,toaster
4318780629,macaque,baboon,guenon,titi,patas,marmoset,capuchin,squirrel_monkey,howler_monkey,mongoose
4379198312,groom,wig,gown,shower_cap,head_cabbage,bonnet,vase,bathtub,kimono,candle
4380884714,picket_fence,butcher_shop,hog,shovel,mobile_home,plastic_bag,swing,worm_fence,bannister,fur_coat
4318460571,suspension_bridge,pier,container_ship,steel_arch_bridge,drilling_platform,dock,crane,paddlewheel,promontory,boathouse
4372138092,church,bell_cote,monastery,castle,palace,altar,fountain,analog_clock,vault,triumphal_arch
4378873155,megalith,cliff,trilobite,promontory,geyser,Arabian_camel,bighorn,alp,seashore,valley
4383463808,perfume,teddy,hamper,lighter,quill,purse,Christmas_stocking,soap_dispenser,saltshaker,pencil_sharpener
4315936647,water_tower,radio_telescope,goblet,spotlight,balloon,fountain,solar_dish,crane,bubble,torch
4357497727,water_bottle,snowmobile,pop_bottle,packet,chainlink_fence,iron,ski,sunscreen,running_shoe,perfume
4378560632,schooner,pirate,yawl,dock,wreck,trimaran,catamaran,seashore,drilling_platform,crane
4366530132,seashore,sandbar,breakwater,lakeside,promontory,wreck,cliff,beacon,tripod,valley
4380113996,prison,traffic_light,streetcar,passenger_car,bannister,chainlink_fence,sliding_door,pay-phone,umbrella,bullet_train
4375258445,bee,vase,pot,coral_reef,greenhouse,altar,mask,sulphur_butterfly,cauliflower,hummingbird
4381732714,fountain,bubble,picket_fence,pay-phone,butcher_shop,perfume,brassiere,wig,hair_spray,fur_coat
3583137672,shoe_shop,butcher_shop,miniskirt,jean,sarong,cowboy_boot,toyshop,tobacco_shop,book_jacket,restaurant
4324291384,castle,church,monastery,bell_cote,cliff,palace,analog_clock,triumphal_arch,vault,prison
4381284809,altar,church,vault,bookshop,thatch,organ,restaurant,monastery,analog_clock,library
4385398543,rubber_eraser,matchstick,folding_chair,ballpoint,pencil_box,Polaroid_camera,laptop,rule,carpenter's_kit,barrow
4353285483,wig,book_jacket,web_site,bathing_cap,sunscreen,hair_spray,lotion,pick,menu,comic_book
4374995663,black_widow,crayfish,spiny_lobster,cockroach,centipede,American_lobster,matchstick,mousetrap,walking_stick,moped
4316024887,gown,groom,toy_poodle,wig,cradle,overskirt,hoopskirt,mosquito_net,miniature_poodle,four-poster
4378108422,spoonbill,flamingo,hip,pinwheel,maypole,umbrella,greenhouse,chainlink_fence,birdhouse,plastic_bag
4348861362,butcher_shop,banana,grocery_store,confectionery,scale,candle,mosquito_net,crayfish,strawberry,altar
4381534139,tray,wall_clock,abacus,envelope,book_jacket,purse,prayer_rug,china_cabinet,plate_rack,shoji
4341790995,tench,Dungeness_crab,king_crab,barracouta,sunscreen,maze,coho,sturgeon,bighorn,sandbar
4379515685,chain_mail,honeycomb,Indian_elephant,chainlink_fence,apiary,shield,Komodo_dragon,caldron,coho,tusker
4383974973,iron,perfume,lipstick,maillot,gown,hair_spray,hand_blower,maillot,mask,sarong
4385162576,carton,chest,crate,garbage_truck,cab,ashcan,syringe,forklift,mousetrap,packet
4379123836,Newfoundland,Tibetan_mastiff,flat-coated_retriever,groenendael,Leonberg,chow,Labrador_retriever,curly-coated_retriever,schipperke,Rottweiler
4381312339,jigsaw_puzzle,doormat,prayer_rug,quilt,tray,pillow,packet,plastic_bag,bib,maze
4329464346,tripod,banana,swing,bicycle-built-for-two,swab,crutch,chime,mountain_bike,umbrella,cannon
4351436867,wall_clock,rhinoceros_beetle,backpack,Band_Aid,bib,corkscrew,power_drill,pencil_sharpener,hook,cradle
4364294265,theater_curtain,comic_book,lampshade,bow,coffee_mug,drum,grand_piano,drumstick,panpipe,table_lamp
4338198445,monitor,web_site,desktop_computer,screen,notebook,computer_keyboard,television,laptop,menu,mouse
4371262506,fountain,pier,bannister,steel_arch_bridge,worm_fence,church,barn,paddlewheel,liner,suspension_bridge
4629359875,miniskirt,convertible,gown,hoopskirt,golfcart,maillot,jinrikisha,maillot,park_bench,canoe
4374116018,torch,vestment,altar,military_uniform,throne,bearskin,theater_curtain,academic_gown,bassoon,shield
4361154266,tow_truck,racer,convertible,pickup,fire_engine,sports_car,tractor,beach_wagon,car_wheel,jeep
4365813043,remote_control,switch,abacus,radio,vending_machine,modem,oscilloscope,cassette,computer_keyboard,hair_slide
4370103441,Great_Dane,standard_schnauzer,gorilla,chimpanzee,hatchet,Indian_elephant,pedestal,giant_schnauzer,boxer,Kerry_blue_terrier
4350051252,bib,poncho,pajama,bassinet,rocking_chair,stole,wool,cardigan,hamper,cradle
4376471019,bow,drumstick,banjo,stage,electric_guitar,flute,military_uniform,gasmask,cornet,rifle
4371117732,ski_mask,mask,jigsaw_puzzle,chocolate_sauce,sunglass,sunglasses,violin,wig,sombrero,bathing_cap
4357441686,tree_frog,tailed_frog,bullfrog,terrapin,mud_turtle,box_turtle,African_chameleon,frilled_lizard,European_fire_salamander,hermit_crab
4378319071,menu,jigsaw_puzzle,comic_book,tray,coffee_mug,bakery,confectionery,crossword_puzzle,grocery_store,bookshop
4371828424,lumbermill,dock,pier,boathouse,breakwater,dam,crane,lakeside,liner,solar_dish
4360391152,mask,lipstick,Band_Aid,matchstick,syringe,lighter,theater_curtain,hair_spray,sweatshirt,bow_tie
4362451841,daisy,pinwheel,sea_anemone,sea_slug,matchstick,balloon,sea_urchin,coil,orange,ant
4365076795,dam,valley,alp,promontory,recreational_vehicle,car_mirror,castle,cliff,lakeside,boathouse
4318912593,water_tower,barn,church,worm_fence,lakeside,alp,viaduct,balloon,obelisk,radio_telescope
4357840130,kimono,stole,boa_constrictor,Windsor_tie,mask,pajama,shower_cap,overskirt,seat_belt,hognose_snake
4370983555,pencil_box,purse,wallet,pillow,mailbag,backpack,bath_towel,velvet,toilet_tissue,diaper
4382108499,poncho,wool,swab,handkerchief,mailbag,Christmas_stocking,stole,purse,mitten,sock
4378756414,totem_pole,pole,broom,barrel,hay,water_bottle,pop_bottle,barn,water_tower,chainlink_fence
4375255817,Welsh_springer_spaniel,Brittany_spaniel,Blenheim_spaniel,English_springer,weasel,collie,Irish_setter,English_setter,Sussex_spaniel,banded_gecko
4345596976,water_bottle,sunglasses,military_uniform,running_shoe,pajama,sunglass,parking_meter,ashcan,ice_lolly,motor_scooter
4340326835,snowplow,ski,alp,shovel,bannister,traffic_light,dogsled,snowmobile,parking_meter,street_sign
4366247592,freight_car,passenger_car,trailer_truck,traffic_light,streetcar,bullet_train,pier,suspension_bridge,bannister,sliding_door
4381316004,monitor,screen,scoreboard,desktop_computer,television,menu,cinema,street_sign,prison,home_theater
4316640249,suspension_bridge,picket_fence,pier,worm_fence,dam,bannister,breakwater,radiator,chainlink_fence,upright
4376960461,worm_fence,golf_ball,barn,geyser,lakeside,picket_fence,radio_telescope,rapeseed,megalith,stone_wall
4380273400,soup_bowl,consomme,butternut_squash,plate,corn,mashed_potato,broccoli,meat_loaf,spaghetti_squash,acorn_squash
4378216267,papillon,carton,printer,jigsaw_puzzle,laptop,space_heater,computer_keyboard,Shetland_sheepdog,mouse,bookcase
4322541077,acorn,hummingbird,three-toed_sloth,bulbul,indigo_bunting,lorikeet,buckeye,howler_monkey,monarch,bee_eater
4393668399,accordion,drumstick,drum,steel_drum,electric_guitar,stage,banjo,grand_piano,oboe,bassoon
4322383636,kimono,groom,marimba,steel_drum,pajama,lab_coat,butcher_shop,vestment,menu,barbershop
4375659748,stage,spotlight,scuba_diver,projector,electric_guitar,oscilloscope,microphone,reflex_camera,lighter,digital_clock
4353988871,restaurant,barbershop,barber_chair,sliding_door,china_cabinet,pool_table,grand_piano,guillotine,dining_table,cinema
4366155082,mailbox,chest,gas_pump,crate,barber_chair,safe,pay-phone,iron,switch,padlock
4353782078,sandal,purse,clog,Loafer,shoe_shop,wallet,bib,buckle,packet,bow_tie
4381396919,soft-coated_wheaten_terrier,Irish_terrier,standard_schnauzer,Irish_wolfhound,giant_schnauzer,Sealyham_terrier,Airedale,otterhound,wire-haired_fox_terrier,Lakeland_terrier
4350138427,shovel,bucket,bathing_cap,sandbar,maze,paintbrush,water_bottle,plunger,tub,water_jug
4323163223,knot,mitten,hair_slide,stole,letter_opener,maraca,hook,bolo_tie,great_grey_owl,coil
4357701403,bathtub,tub,diaper,bath_towel,shower_cap,swimming_trunks,hand_blower,bucket,washbasin,shower_curtain
4858120997,rubber_eraser,pencil_box,wall_clock,Band_Aid,ballpoint,pencil_sharpener,nipple,toyshop,envelope,tray
4358644775,vault,church,monastery,altar,palace,bell_cote,organ,restaurant,throne,vestment
4382850519,bannister,parallel_bars,coil,balance_beam,turnstile,mobile_home,prison,horizontal_bar,cannon,sliding_door
4314596035,toilet_tissue,gasmask,punching_bag,lab_coat,paper_towel,hand_blower,spotlight,military_uniform,breastplate,shower_curtain
4379270699,seashore,sandbar,breakwater,lakeside,promontory,beacon,wreck,maze,valley,cliff
4350097231,cassette,freight_car,amphibian,moving_van,wallet,parking_meter,trailer_truck,tow_truck,rule,garbage_truck
4346860757,castle,cliff_dwelling,monastery,megalith,stupa,church,hay,cliff,palace,valley
4353817826,daisy,pot,picket_fence,greenhouse,hip,buckeye,barrow,birdhouse,bee,worm_fence
4381196919,oscilloscope,monitor,web_site,screen,desktop_computer,laptop,scoreboard,radio,notebook,computer_keyboard
4316114744,seashore,wing,breakwater,beacon,promontory,drilling_platform,container_ship,aircraft_carrier,sandbar,liner
4360265388,birdhouse,swing,picket_fence,pole,suspension_bridge,worm_fence,mobile_home,bannister,boathouse,chime
4343194391,wreck,restaurant,beacon,church,submarine,breakwater,prison,barrel,sundial,maze
4347308516,Great_Pyrenees,groom,borzoi,kuvasz,standard_poodle,Samoyed,West_Highland_white_terrier,clumber,Afghan_hound,English_springer
4348624335,alp,valley,church,barn,mountain_tent,castle,rapeseed,geyser,snowplow,ice_bear
4315810897,paper_towel,toilet_tissue,pillow,carton,menu,packet,Band_Aid,plastic_bag,envelope,handkerchief
4363036726,wig,maraca,plunger,feather_boa,bonnet,slot,bow_tie,shower_cap,poncho,sombrero
4344644842,lab_coat,bonnet,neck_brace,stole,sweatshirt,hair_spray,pajama,stethoscope,hand_blower,groom
4315907973,pencil_sharpener,perfume,pill_bottle,whistle,lighter,saltshaker,rubber_eraser,hammer,ice_lolly,paintbrush
4350055890,pillow,handkerchief,quilt,envelope,kimono,wallet,tray,packet,apron,paintbrush
4373080802,lipstick,starfish,brassiere,mask,maraca,necklace,cowboy_hat,ice_lolly,Band_Aid,mitten
4344525365,jigsaw_puzzle,menu,comic_book,packet,web_site,envelope,laptop,monitor,carton,pencil_box
4380495516,dock,boathouse,pier,lakeside,patio,pole,prison,beacon,thatch,lumbermill
4361724502,chest,chime,padlock,gong,chain_saw,shield,iron,clog,lumbermill,mailbag
4377209844,throne,restaurant,altar,toyshop,tobacco_shop,confectionery,church,bookshop,vault,monastery
4372533397,pirate,dock,wreck,container_ship,lifeboat,drilling_platform,crane,seashore,schooner,breakwater
4367973027,acorn_squash,gyromitra,conch,bell_pepper,hen-of-the-woods,dough,bagel,bakery,pretzel,mashed_potato
4375503532,seashore,geyser,speedboat,sandbar,wreck,lifeboat,bikini,great_white_shark,volcano,amphibian
4368041037,grand_piano,bow_tie,turnstile,accordion,steel_drum,upright,television,suit,cash_machine,punching_bag
4371581186,accordion,television,harmonica,panpipe,microphone,web_site,sax,screen,desktop_computer,monitor
4314759443,lab_coat,torch,wig,stage,trench_coat,cloak,suit,plunger,vestment,theater_curtain
4318652553,slot,stretcher,sleeping_bag,hoopskirt,barber_chair,shower_cap,lab_coat,vestment,barbershop,cash_machine
4337250307,castle,cliff,fountain,palace,monastery,triumphal_arch,cliff_dwelling,valley,suspension_bridge,church
4355411059,unicycle,torch,crutch,stage,pole,plunger,volleyball,horizontal_bar,basketball,maraca
4376005741,shopping_cart,soccer_ball,plastic_bag,ashcan,teddy,birdhouse,motor_scooter,brass,jigsaw_puzzle,white_stork
4343695044,balance_beam,ice_lolly,miniskirt,umbrella,parachute,horizontal_bar,cowboy_boot,swing,parallel_bars,cowboy_hat
823412334,packet,jigsaw_puzzle,book_jacket,pencil_box,jersey,envelope,bib,handkerchief,tray,comic_book
4325511631,volcano,geyser,alp,beacon,wing,valley,seashore,parachute,mountain_tent,radio_telescope
4379901045,tricycle,marimba,knee_pad,pool_table,punching_bag,drumstick,ping-pong_ball,bubble,soccer_ball,balance_beam
4375615772,stage,altar,throne,theater_curtain,vestment,drilling_platform,loudspeaker,gown,spotlight,groom
4383995623,breakwater,dam,sandbar,trimaran,fireboat,catamaran,fountain,seashore,liner,yawl
4377139990,envelope,web_site,pencil_box,packet,menu,hair_slide,tray,pillow,binder,Band_Aid
4372929820,dragonfly,damselfly,harvestman,garden_spider,wolf_spider,cricket,lacewing,fly,barn_spider,black_and_gold_garden_spider
4334756787,stage,shoe_shop,toyshop,spotlight,beer_bottle,water_bottle,altar,airship,grocery_store,confectionery
4374221146,park_bench,lakeside,dogsled,yurt,snowmobile,barn,viaduct,valley,water_tower,alp
4366102278,web_site,comic_book,book_jacket,menu,bookshop,packet,envelope,kimono,brass,barbershop
4373772844,seashore,valley,cliff,lakeside,volcano,alp,promontory,beacon,web_site,television
4372321593,overskirt,hoopskirt,apron,Christmas_stocking,gown,pajama,kimono,vestment,stole,velvet
4355033839,cloak,feather_boa,fur_coat,wig,hand_blower,stole,velvet,sweatshirt,sunglasses,maillot
4379307920,academic_gown,mortarboard,bow_tie,groom,comic_book,suit,cleaver,torch,hair_spray,shower_curtain
4378769146,hummingbird,monarch,sulphur_butterfly,cabbage_butterfly,bee,lorikeet,goldfinch,house_finch,hip,admiral
4360198950,picket_fence,birdhouse,mailbox,fountain,shovel,worm_fence,stone_wall,water_tower,ashcan,rain_barrel
4358615649,meat_loaf,tray,packet,burrito,pizza,menu,book_jacket,plate,potpie,binder
4381167569,fountain,stage,park_bench,altar,fire_engine,obelisk,palace,half_track,killer_whale,cannon
4315022485,kimono,vestment,abaya,altar,cloak,academic_gown,groom,mask,pajama,wardrobe
4382276446,cellular_telephone,lipstick,remote_control,harmonica,dial_telephone,hair_spray,bubble,Band_Aid,pay-phone,ocarina
